latitude,longitude,timestamp,altitude
23.564365,87.2829533333,11:00:59,95.5
23.564365,87.2829533333,11:01:00,95.5
23.564365,87.2829533333,11:01:01,95.5
23.564365,87.2829533333,11:01:02,95.5
23.564365,87.2829533333,11:01:03,95.5
23.564365,87.2829533333,11:01:04,95.5
23.564365,87.2829533333,11:01:05,95.5
23.564365,87.2829533333,11:01:06,95.5
23.564365,87.2829533333,11:01:07,95.5
23.564365,87.2829533333,11:01:08,95.5
23.564365,87.2829533333,11:01:09,95.5
23.564365,87.2829533333,11:01:10,95.5
23.564365,87.2829533333,11:01:11,95.5
23.564365,87.2829533333,11:01:12,95.5
23.564365,87.2829533333,11:01:13,95.5
23.564365,87.2829533333,11:01:14,95.5
23.564365,87.2829533333,11:01:15,95.5
23.564365,87.2829533333,11:01:16,95.5
23.564365,87.2829533333,11:01:17,95.5
23.564365,87.2829533333,11:01:18,95.5
23.564365,87.2829533333,11:01:19,95.5
23.564365,87.2829533333,11:01:20,95.5
23.564365,87.2829533333,11:01:21,95.5
23.564365,87.2829533333,11:01:22,95.5
23.564365,87.2829533333,11:01:23,95.5
23.564365,87.2829533333,11:01:24,95.5
23.564365,87.2829533333,11:01:25,95.5
23.564365,87.2829533333,11:01:26,95.5
23.564365,87.2829533333,11:01:27,95.5
23.564365,87.2829533333,11:01:28,95.5
23.564365,87.2829533333,11:01:29,95.5
23.564365,87.2829533333,11:01:30,95.5
23.564365,87.2829533333,11:01:31,95.5
23.564365,87.2829533333,11:01:32,95.5
23.564365,87.2829533333,11:01:33,95.5
23.564365,87.2829533333,11:01:34,95.5
23.564365,87.2829533333,11:01:35,95.5
23.564365,87.2829533333,11:01:36,95.5
23.564365,87.2829533333,11:01:37,95.5
23.564365,87.2829533333,11:01:38,95.5
23.564365,87.2829533333,11:01:39,95.5
23.564365,87.2829533333,11:01:40,95.5
23.564365,87.2829533333,11:01:41,95.5
23.564365,87.2829533333,11:01:42,95.5
23.564365,87.2829533333,11:01:43,95.5
23.564365,87.2829533333,11:01:44,95.5
23.564365,87.2829533333,11:01:45,95.5
23.564365,87.2829533333,11:01:46,95.5
23.564365,87.2829533333,11:01:47,95.5
23.564365,87.2829533333,11:01:48,95.5
23.564365,87.2829533333,11:01:49,95.5
23.564365,87.2829533333,11:01:50,95.5
23.564365,87.2829533333,11:01:51,95.5
23.564365,87.2829533333,11:01:52,95.5
23.564365,87.2829533333,11:01:53,95.5
23.564365,87.2829533333,11:01:54,95.5
23.564365,87.2829533333,11:01:55,95.5
23.564365,87.2829533333,11:01:56,95.5
23.564365,87.2829533333,11:01:57,95.5
23.564365,87.2829533333,11:01:58,95.5
23.564365,87.2829533333,11:01:59,95.5
23.564365,87.2829533333,11:02:00,95.5
23.564365,87.2829533333,11:02:01,95.5
23.564365,87.2829533333,11:02:02,95.5
23.564365,87.2829533333,11:02:03,95.5
23.564365,87.2829533333,11:02:04,95.5
23.564365,87.2829533333,11:02:05,95.5
23.564365,87.2829533333,11:02:06,95.5
23.564365,87.2829533333,11:02:07,95.5
23.564365,87.2829533333,11:02:08,95.5
23.564365,87.2829533333,11:02:09,95.5
23.564365,87.2829533333,11:02:10,95.5
23.564365,87.2829533333,11:02:11,95.5
23.564365,87.2829533333,11:02:12,95.5
23.564365,87.2829533333,11:02:13,95.5
23.564365,87.2829533333,11:02:14,95.5
23.564365,87.2829533333,11:02:15,95.5
23.564365,87.2829533333,11:02:16,95.5
23.564365,87.2829533333,11:02:17,95.5
23.564365,87.2829533333,11:02:18,95.5
23.564365,87.2829533333,11:02:19,95.5
23.564365,87.2829533333,11:02:20,95.5
23.564365,87.2829533333,11:02:21,95.5
